year,month,day,hour,minute,AM/PM,location,type,gender
2016,4,18,4,50,PM,"Main St. + South Cross St., Foxborough",OPERATOR,M
2016,4,18,11,44,AM,"School St., Marshfield",OPERATOR,M
2016,4,16,10,15,PM,"Bennington St. + Saratoga St., Boston",PEDESTRIAN,M
2016,4,13,12,0,PM,"SR-177 American Legion Hwy. Old Country Rd., Westport",MOTORCYCLE: OPERATOR,M
2016,4,13,1,42,AM,"Main St., Barnstable",OPERATOR,F
2016,4,12,5,0,PM,"SR-183 Interlarken Rd., Stockbridge",OPERATOR,F
2016,4,10,7,45,PM,"Seaver St. + Elm Hill Ave., Boston",OPERATOR,F
2016,4,9,11,8,PM,"Union St., Weymouth",PASSENGER,F
2016,4,9,1,5,AM,"I-195 WEST, Fall River",OPERATOR,F
2016,4,8,10,30,PM,"Parker Rd., Barnstable",OPERATOR,F
2016,4,6,3,44,PM,"Concord Rd., Sudbury",OPERATOR,F
2016,4,6,7,32,AM,"SR-58 Tremont St., Carver",OPERATOR,F
2016,4,4,2,0,PM,"Verndale Ave., Attleboro",OPERATOR,M
2016,4,4,12,55,PM,"SR-2, Acton",PASSENGER,F
2016,4,3,10,15,PM,"South Border Rd., Medford",OPERATOR,M
2016,4,2,7,5,PM,"High St., Carver",OPERATOR,M
2016,3,31,8,42,PM,"Plymouth St., Carver",MOTORCYCLE: OPERATOR,M
2016,3,31,12,56,AM,"708 Chestnut St. + Harriet St., Springfield",OPERATOR,M
2016,3,30,12,18,AM,"I-95 NORTH, Newbury",OPERATOR,M
2016,3,29,10,20,AM,"Lynnfield St. + Krochmal Rd., Peabody",OPERATOR,M
2016,3,28,4,35,PM,"SR-146 NORTH Worcester Providence, Sutton",PASSENGER,F
2016,3,27,6,21,PM,"Catharine St. + McKnight St., Springfield",PASSENGER,F
2016,3,26,7,51,PM,"107 High St., Duxbury",OPERATOR,F
2016,3,23,9,14,PM,"Shrewsbury St. + Seward St., Worcester",PEDESTRIAN,M
2016,3,22,1,38,PM,"SR-19 Warren Rd., Brimfield",OPERATOR,F
2016,3,21,10,18,AM,"SR-3A-Chief Justice Cushing Hwy. Kilby St., Hingham",OPERATOR,M
2016,3,20,2,17,PM,"SR-1A 1092 South St. Premium Outlet Blvd., Wrentham",PASSENGER,F
2016,3,18,10,6,AM,"Sargeant St., Holyoke",BICYCLIST,M
2016,3,16,12,0,PM,"I-90 WEST, Charlton",OPERATOR,M
2016,3,12,10,15,PM,"SR-106 Main St., Kingston",MOTORCYCLE: OPERATOR,M
2016,3,10,10,1,PM,"Ivory St., Braintree",PEDESTRIAN,F
2016,3,10,7,0,PM,"SR-3A Hancock Rd. + Albion Rd., Quincy",PEDESTRIAN,M
2016,3,9,3,30,PM,"SR-138 Brush Hill Rd. + Aberdeen Rd., Milton",PEDESTRIAN,F
2016,3,9,9,25,AM,"US-202 Granby Rd., South Hadley",OPERATOR,M
2016,3,4,2,0,PM,"Quincy Ave., Quincy",PEDESTRIAN,M
2016,3,2,4,30,PM,"SR-30 W Main St., Westborough",OPERATOR,F
2016,3,1,8,16,PM,"Quinaquisset Ave. Orchard Rd., Mashpee",PEDESTRIAN,M
2016,3,1,6,12,PM,"1279 Washington St. Chestnut St., Newton",OTHER,M
2016,3,1,6,12,PM,"1279 Washington St. Chestnut St., Newton",OTHER,F
2016,3,1,1,39,AM,"SR-24 SOUTH, Randolph",OPERATOR,M
2016,2,28,11,51,AM,"I-495 NORTH, Haverhill",OPERATOR,F
2016,2,28,4,40,AM,"Columbia St., Cambridge",OTHER,F
2016,2,27,6,2,PM,"I-495 SOUTH, Norton",OPERATOR,M
2016,2,27,2,30,AM,"SR-1A Lynnway, Lynn",OPERATOR,M
2016,2,27,2,30,AM,"SR-1A Lynnway, Lynn",PASSENGER,F
2016,2,26,10,18,AM,"I-195 WEST, Somerset",OPERATOR,M
2016,2,25,6,35,PM,"US-3 NORTH, Plymouth",PASSENGER,M
2016,2,24,9,10,AM,"SR-62 Hubbardston Rd., Barre",OPERATOR,F
2016,2,23,7,59,PM,"SR-28 North Main St. + Chestnut St., Randolph",PEDESTRIAN,F
2016,2,22,6,2,PM,"Mill Street Ranger Rd., Natick",PEDESTRIAN,M
2016,2,22,5,13,AM,"US-5 Federal St., Montague Center",PASSENGER,F
2016,2,22,5,13,AM,"US-5 Federal St., Montague City",OPERATOR,M
2016,2,20,1,45,PM,"US-20 Russell Rd., Huntington",MOTORCYCLE: OPERATOR,M
2016,2,20,1,25,PM,"I-190 SOUTH, Leominster",OPERATOR,F
2016,2,20,1,11,PM,"SR-28 East Falmouth Hwy., Falmouth",OPERATOR,M
2016,2,18,10,41,PM,"Sewall St., Ludlow",OPERATOR,M
2016,2,18,8,40,PM,"71 Humboldt Ave., Boston",PEDESTRIAN,F
2016,2,18,5,56,AM,"Somerville Ave. + White St., Cambridge",PEDESTRIAN,F
2016,2,15,12,7,AM,"Great Neck Rd. NORTH, Mashpee",OPERATOR,F
2016,2,12,7,28,AM,"I-93 SOUTH, Boston",OPERATOR,F
2016,2,10,4,25,AM,"US-1 NORTH Bennett Hwy., Saugus",OPERATOR,F
2016,2,10,1,30,AM,"SR-28 Randolph Ave., Quincy",PASSENGER,M
2016,2,10,1,30,AM,"SR-28 Randolph Ave., Quincy",OPERATOR,M
2016,2,5,12,54,PM,"SR-126 South Main St., Bellingham",OPERATOR,M
2016,2,2,1,19,PM,"Veterans Of Foreign Wars Pkwy., Boston",OPERATOR,M
2016,2,1,11,55,PM,"Border St., Woburn",MOTORCYCLE: OPERATOR,M
2016,2,1,11,16,PM,"Cherry St., Plymouth",OPERATOR,M
2016,1,30,2,31,AM,"Granby Rd. + Chicpoee St., Chicopee",OPERATOR,F
2016,1,26,6,15,PM,"Old Colony Ave. + Gavin Way, Boston",PEDESTRIAN,M
2016,1,26,3,0,PM,"Shawsheen St., Tewksbury",OPERATOR,F
2016,1,26,1,15,PM,"I-95 NORTH, Lexington",OPERATOR,M
2016,1,26,1,12,PM,"SR-28 Cranberry Hwy., Wareham",OPERATOR,M
2016,1,24,11,18,AM,"Dorchester Ave. + Harborview St., Dorchester",PEDESTRIAN,M
2016,1,20,7,48,PM,"SR-9 Worcester Rd. + Prospect St., Framingham",PEDESTRIAN,M
2016,1,20,5,17,PM,"Chapman St., Quincy",PEDESTRIAN,M
2016,1,18,3,15,PM,"SR-129 Lowell St. + Bond St., Reading",PEDESTRIAN,M
2016,1,16,7,5,PM,"US-1 N Newburyport Tpke., Peabody",OPERATOR,M
2016,1,16,6,10,PM,"I-195 EAST, Seekonk",OPERATOR,M
2016,1,13,8,5,AM,"323 Washington St., Boston",PEDESTRIAN,M
2016,1,12,4,41,PM,"4593 Washington St., Boston",PEDESTRIAN,F
2016,1,9,2,49,AM,"W Boylston St., Worcester",PEDESTRIAN,M
2016,1,9,12,32,AM,"SR-3A, Billerica",OPERATOR,F
2016,1,8,4,47,PM,"US-20 Westfield St., West Springfield",OPERATOR,M
2016,1,8,4,47,PM,"US-20 Westfield St., West Springfield",OPERATOR,M
2016,1,8,3,39,PM,"I-90 WEST off ramp, West Springfield",OPERATOR,M
2016,1,8,3,21,PM,"Lagrange St., Brookline",PASSENGER,F
2016,1,7,10,56,PM,"Reed Rd., Westport",OPERATOR,M
2016,1,6,5,28,PM,"SR-28, Yarmouth",PEDESTRIAN,M
2016,1,4,6,0,PM,"Salem St. + Albion St., Malden",PEDESTRIAN,M
2016,1,4,5,45,PM,"US-202 Granby Rd., South Hadley",PEDESTRIAN,M
2016,1,4,7,9,AM,"US-202 Westfield Rd., Holyoke",OPERATOR,F
2016,1,2,6,7,PM,"SR- 159 233 Main St., Agawam",OPERATOR,M
2016,1,1,4,11,AM,"Hampshire St. + Chestnut St., Holyoke",PASSENGER,F
2016,1,1,4,11,AM,"Hampshire St. + Chestnut St., Holyoke",PASSENGER,M
2015,12,31,5,0,PM,"US-20 North Main St., Palmer",PEDESTRIAN,M
2015,12,31,12,52,PM,"Madison St. US-1 Washington St., Wrentham",OPERATOR,M
2015,12,30,5,6,PM,"SR-9 Belmont St., Worcester",PEDESTRIAN,M
2015,12,27,7,20,PM,"SR-60 Pleasant St., Malden",PEDESTRIAN,F
2015,12,24,6,31,PM,"US-20 Springfield Rd., Westfield",OPERATOR,M
2015,12,23,5,3,PM,"Sr-16 Washington St., Holliston",PEDESTRIAN,F
2015,12,23,12,2,PM,"Winter St., Hanson",PEDESTRIAN,F
2015,12,16,6,45,AM,"I-195 EAST, Marion",PASSENGER,M
2015,12,12,3,56,PM,"US-44 New State Hwy., Raynham",OPERATOR,M
2015,12,11,8,36,PM,"SR-27 Park St., Stoughton",PEDESTRIAN,M
2015,12,11,6,5,PM,"SR-1A Lynnway, Lynn",PEDESTRIAN,M
2015,12,11,6,15,AM,"Elm St., Reading",OPERATOR,F
2015,12,10,7,56,PM,"SR-1A Walpole St. Hoyle St., Norwood",PASSENGER,M
2015,12,10,4,50,PM,"Wareham St., Middleborough",PEDESTRIAN,F
2015,12,7,5,17,PM,"Highland Ave., Randolph",PEDESTRIAN,M
2015,12,6,11,0,PM,"SR-203 Gallivan Blvd. Adams St., Boston",MOTORCYCLE: OPERATOR,M
2015,12,6,8,48,PM,"US-20 Southwest Cutoff, Worcester",PEDESTRIAN,M
2015,12,6,5,22,PM,"Rantoul St. SR-62 Elliott St., Beverly",PEDESTRIAN,F
2015,12,6,12,55,PM,"SR-116 Ashfield Rd., Conway",MOTORCYCLE: OPERATOR,M
2015,12,5,9,20,AM,"Elm St. + William St., Pittsfield",OPERATOR,M
2015,12,4,4,14,PM,"I-290 Connector, Marlborough",OPERATOR,M
2015,12,3,6,20,PM,"US-20 Commonwealth Ave. + Agganis Way, Boston",PEDESTRIAN,F
2015,12,3,4,43,PM,"Burgin Pkwy. + Dimmock St., Quincy",PEDESTRIAN,F
2015,12,2,9,49,AM,"Hifhland Rd. + SR-18 Bedford St., Lakeville",PASSENGER,F
2015,11,29,7,5,AM,"SR-28 SOUTH off ramp, Randolph",OPERATOR,M
2015,11,27,4,20,AM,"SR-140, Gardner",OPERATOR,M
2015,11,24,7,15,PM,"Bennington St. + Trident St., Boston",MOTORCYCLE: OPERATOR,M
2015,11,23,6,57,PM,"Constitution Blvd., Franklin",OPERATOR,M
2015,11,22,6,5,PM,"Commercial St. + Fisher St., Foxborough",OPERATOR,F
2015,11,22,2,15,AM,"I-91 SOUTH, Springfield",PEDESTRIAN,M
2015,11,21,11,5,PM,"Copicut Rd., Fall River",PASSENGER,M
2015,11,21,5,56,PM,"SR-123 Belmont St., Brockton",PEDESTRIAN,F
2015,11,21,2,10,AM,"SR-18 Acushnet Ave., New Bedford",PEDESTRIAN,M
2015,11,18,2,40,PM,"SR-135 South St., Northborough",OPERATOR,M
2015,11,17,6,0,PM,"High St. SR-141 Appleton St., Holyoke",PEDESTRIAN,F
2015,11,17,12,0,AM,"Mechanic St., Leominster",PEDESTRIAN,M
2015,11,16,4,31,AM,"SR-135 West Union St., Ashland",PEDESTRIAN,M
2015,11,15,4,58,PM,"I-95 SOUTH, Dedham",PEDESTRIAN,F
2015,11,13,9,41,AM,"Hathaway Rd., New Bedford",PASSENGER,M
2015,11,12,6,30,AM,"I-495 NORTH, Middleborough",OPERATOR,M
2015,11,12,1,50,AM,"US-20 Wilbraham St., Wilbraham",PEDESTRIAN,F
2015,11,9,10,53,AM,"I-495 NORTH off ramp, Mansfield",OPERATOR,M
2015,11,8,3,25,PM,"Adams St., Dorchester",PEDESTRIAN,F
2015,11,8,3,20,AM,"SR-24 NORTH, Amvets Memorial Hwy., Stoughton",PASSENGER,M
2015,11,7,6,40,PM,"Charles River Dam + Leverett Cir., Boston",PASSENGER,F
2015,11,7,6,40,PM,"Charles River Dam + Leverett Cir., Boston",OPERATOR,M
2015,11,7,3,13,PM,"29 Lisa Ln., Haverhill",OTHER,M
2015,11,6,5,32,PM,"SR-122 Chandler St., Worcester",PEDESTRIAN,M
2015,11,5,8,15,PM,"Railroad St., Methuen",MOTORCYCLE: OPERATOR,M
2015,11,5,5,12,PM,"SR-130, Sandwich",OPERATOR,M
2015,11,5,4,9,PM,"US-44 Harding St., Middleborough",MOTORCYCLE: OPERATOR,M
2015,11,5,11,17,AM,"River St. + Salem St., Medford",OPERATOR,M
2015,11,4,4,31,PM,"Lowell St. + North Rd., Carlisle",MOTORCYCLE: OPERATOR,M
2015,11,4,3,30,PM,"Tremont St. + West Brookline St., Boston",PEDESTRIAN,F
2015,11,4,9,34,AM,"Sunberg Rd., Spencer",OPERATOR,M
2015,11,4,6,53,AM,"SR-122 Pleasant St., Paxton",OPERATOR,M
2015,11,3,2,38,PM,"Borden Brook Rd., Granville",MOTORCYCLE: OPERATOR,M
2015,11,2,6,5,PM,"SR-9 Elm St., Northampton",MOTORCYCLE: OPERATOR,M
2015,10,30,11,24,PM,"Lincoln St., Franklin",OPERATOR,F
2015,10,29,2,15,PM,"US-1 Washington St., Wrentham",OPERATOR,F
2015,10,29,7,18,AM,"I-91, West Springfield",OPERATOR,M
2015,10,28,8,33,PM,"SR-28 NORTH Main St ., West Bridgewater",PEDESTRIAN,M
2015,10,28,5,35,PM,"Lexington St., Waltham",PEDESTRIAN,M
2015,10,26,11,27,AM,"Burnett Rd., Chicopee",OPERATOR,F
2015,10,26,8,30,AM,"US-20 Southbridge Rd., Oxford",OPERATOR,F
2015,10,26,8,30,AM,"US-20 Southbridge Rd., Oxford",PASSENGER,M
2015,10,25,11,0,PM,"US-1 S Bennett Hwy., Saugus",PEDESTRIAN,M
2015,10,25,10,45,PM,"Frontage Rd., Peabody",OPERATOR,M
2015,10,25,6,8,PM,"SR-12 Water St., Fitchburg",OPERATOR,F
2015,10,24,10,0,AM,"Revere Beach Blvd., Revere",PEDESTRIAN,M
2015,10,24,12,1,AM,"Hyacinth St., Fall River",OPERATOR,M
2015,10,23,2,58,PM,"US-6 State Hwy., Eastham",BICYCLIST,F
2015,10,21,6,33,PM,"SR-12 1089 Central St., Leominster",PEDESTRIAN,M
2015,10,18,3,4,AM,"Lancaster Ave., Lunenburg",OPERATOR,M
2015,10,16,6,27,PM,"US-6 State Rd., Westport",OPERATOR,F
2015,10,16,3,25,PM,"Massachusetts Ave., North Adams",OPERATOR,M
2015,10,16,11,36,AM,"Paul Tivnan Dr., Boylston",MOTORCYCLE: OPERATOR,M
2015,10,15,6,14,PM,"Maple St. + Pine St., Attleboro",BICYCLIST,M
2015,10,14,11,41,AM,"Water St., Plymouth",PEDESTRIAN,M
2015,10,13,8,50,AM,"SR-140 SOUTH off ramp, New Bedford",OPERATOR,M
2015,10,12,3,11,PM,"Bernardston Rd. + Long Ave., Greenfield",BICYCLIST,M
2015,10,11,5,52,PM,"Central St. + Apsley St., Hudson",BICYCLIST,M
2015,10,10,11,52,PM,"Middle St., Weymouth",PASSENGER,M
2015,10,8,12,12,AM,"Southbridge St., Southbridge",MOTORCYCLE: OPERATOR,M
2015,10,5,10,8,PM,"SR-109 Main St., Medfield",OPERATOR,F
2015,10,4,11,26,PM,"Lafayette St., Somerset",OPERATOR,M
2015,10,2,7,24,PM,"Stony Brook Rd. + Run Hill Rd., Brewster",BICYCLIST,F
2015,10,2,3,37,PM,"SR-2 Mohawk Trail, Shelburne",OPERATOR,F
2015,10,2,11,15,AM,"SR-138 Broadway., Raynham",PASSENGER,F
2015,10,2,5,30,AM,"Plain Rd., Greenfield",OPERATOR,M
2015,9,30,4,29,AM,"I-95 NORTH, Lexington",OPERATOR,M
2015,9,29,2,14,PM,"Granite St., Braintree",MOTORCYCLE: OPERATOR,M
2015,9,28,8,6,PM,"Billerica Ave., Billerica",OPERATOR,M
2015,9,28,3,5,AM,"I-95 SOUTH, Foxborough",PEDESTRIAN,M
2015,9,27,12,20,AM,"SR-38 Bridge St., Lowell",PASSENGER,M
2015,9,27,12,20,AM,"SR-38 Bridge St., Lowell",OPERATOR,F
2015,9,26,7,0,PM,"Lincoln St., Worcester",PEDESTRIAN,M
2015,9,26,7,0,PM,"Lincoln St., Worcester",PEDESTRIAN,F
2015,9,25,7,40,AM,"I-495 NORTH, Route 24N ramp, Raynham",OPERATOR,F
2015,9,23,9,40,PM,"Dell Rd., Heath",OPERATOR,M
2015,9,23,5,10,PM,"Albany St. + Traveler St., Boston",MOTORCYCLE: OPERATOR,M
2015,9,21,8,16,PM,"SR- 28 Falmouth Rd., Cotuit",OPERATOR,M
2015,9,20,3,8,AM,"I-95 NORTH, North Attleborough",PASSENGER,F
2015,9,18,11,15,PM,"High St., Canton",MOTORCYCLE: OPERATOR,M
2015,9,17,8,42,PM,"SR-58 Main St., Plympton",OPERATOR,M
2015,9,15,5,10,PM,"SR-28 Wareham St., Middleborough",OPERATOR,F
2015,9,14,7,35,PM,"US-7 South Main St., Great Barrington",OTHER,M
2015,9,12,5,35,PM,"I-495 SOUTH, Lowell",MOTORCYCLE: PASSENGER,F
2015,9,12,3,13,AM,"Hyde Park Ave. + Walk Hill St., Boston",OPERATOR,M
2015,9,11,5,10,AM,"I-93 SOUTH, Woburn",OPERATOR,F
2015,9,8,6,0,AM,"I-495 NORTH, Hopkinton",OPERATOR,M
2015,9,6,2,25,PM,"SR-2A 256 Ayer Rd. + Willow Rd., Littleton",PASSENGER,F
2015,9,5,6,26,PM,"Sawyer St. + Myrtle St., New Bedford",PEDESTRIAN,F
2015,9,5,3,10,PM,"Drum Hill Sq. Old Westford Rd., Chelmsford",OTHER,M
2015,9,2,10,30,AM,"SR-22 Essex St. + Grapevine Rd., Wenham",OPERATOR,F
2015,8,30,2,45,PM,"Common St., Braintree",OPERATOR,M
2015,8,29,2,0,PM,"Phillips Rd., New Bedford",MOTORCYCLE: OPERATOR,M
2015,8,29,7,34,AM,"SR-38 Falmouth Rd. + Fox Hollow Ln., Barnstable",MOTORCYCLE: OPERATOR,M
2015,8,29,12,5,AM,"I-93 NORTH, Southeast Expressway, Boston",MOTORCYCLE: OPERATOR,M
2015,8,26,9,5,PM,"Central St., Framingham",MOTORCYCLE: OPERATOR,M
2015,8,25,1,35,PM,"SR-18 NORTH, New Bedford",MOTORCYCLE: OPERATOR,M
2015,8,23,7,44,AM,"Providence St. + Riverlin St., Millbury",MOTORCYCLE: OPERATOR,M
2015,8,22,7,40,PM,"I-190 SOUTH, Sterling",OPERATOR,M
2015,8,22,7,40,PM,"I-190 SOUTH, Sterling",OPERATOR,F
2015,8,20,10,30,AM,"SR-123 Belmont St., Brockton",OPERATOR,F
2015,8,19,9,9,PM,"Goddard Memorial Dr., Worcester",PASSENGER,F
2015,8,17,4,21,PM,"SR-140 Mechanic St., Bellingham",PASSENGER,M
2015,8,16,1,17,AM,"Swampscott Rd., Salem",OPERATOR,M
2015,8,15,2,24,AM,"Atlantic Ave., Boston",MOTORCYCLE: OPERATOR,F
2015,8,13,7,2,PM,"141 Chelsea St. + Buell St., Everett",PEDESTRIAN,F
2015,8,13,1,20,PM,"Governor Prence Rd. + Gull Ln., Eastham",MOTORCYCLE: OPERATOR,M
2015,8,12,1,51,PM,"SR-106 East Center St., West Bridgewater",OPERATOR,M
2015,8,11,8,25,AM,"Reed St. + High St., Randolph",MOTORCYCLE: OPERATOR,M
2015,8,10,11,0,PM,"I-395, Oxford",OPERATOR,M
2015,8,10,2,6,PM,"South Washington St., North Attleborough",OPERATOR,F
2015,8,10,1,34,PM,"River St. + Pine St., Hudson",OPERATOR,F
2015,8,10,1,0,AM,"US-20 Sturbridge Rd., Charlton",OPERATOR,F
2015,8,9,10,25,PM,"SR-1A Bridge St., Salem",PEDESTRIAN,M
2015,8,9,10,42,AM,"Mount Tom Rd., Northampton",OPERATOR,M
2015,8,8,11,40,PM,"US-6 State Hwy., Eastham",PEDESTRIAN,M
2015,8,7,6,56,PM,"Short St., Brockton",OPERATOR,M
2015,8,7,7,5,AM,"SR-2A Massachusetts Ave. + Beacon St., Boston",BICYCLIST,F
2015,8,6,3,50,PM,"SR-18 Bedford St. + Grove St., Bridgewater",MOTORCYCLE: OPERATOR,M
2015,8,5,4,22,PM,"SR-6A, Yarmouth",OPERATOR,M
2015,8,4,8,28,PM,"SR-118 Tremont St., Rehoboth",OPERATOR,M
2015,7,31,2,58,PM,"State St ., Springfield",PEDESTRIAN,F
2015,7,31,12,2,AM,"I-90 EAST Mass Turnpike, Auburn",PEDESTRIAN,M
2015,7,30,11,5,PM,"Cambridge St. I-93 off ramp, Boston",MOTORCYCLE: OPERATOR,M
2015,7,28,11,49,PM,"South St., Foxborough",MOTORCYCLE: OPERATOR,M
2015,7,28,7,53,PM,"VFW Highway, Lowell",MOTORCYCLE: OPERATOR,M
2015,7,27,3,30,PM,"I-190 NORTH, West Boylston",OPERATOR,M
2015,7,27,3,14,PM,"Haverhill St., Brockton",MOTORCYCLE: OPERATOR,M
2015,7,27,10,55,AM,"SR-38 Main St., Tewksbury",OPERATOR,M
2015,7,24,12,41,AM,"Tarkiln Rd., Kingston",MOTORCYCLE: OPERATOR,M
2015,7,24,12,0,AM,"Brigham St., Hudson",MOTORCYCLE: OPERATOR,F
2015,7,21,7,27,PM,"Russells Mills Rd., Dartmouth",PEDESTRIAN,F
2015,7,21,4,1,PM,"US-5 Greenfield Rd., Deerfield",BICYCLIST,M
2015,7,18,2,3,AM,"Massasoit Rd., Worcester",MOTORCYCLE: OPERATOR,M
2015,7,17,7,54,PM,"5041 Washington St., Boston",MOTORCYCLE: OPERATOR,M
2015,7,16,10,0,PM,"I-91 SR-2, Greenfield",OPERATOR,M
2015,7,16,7,36,AM,"I-495, Norton",OPERATOR,F
2015,7,13,9,0,PM,"Chestnut St., East Longmeadow",PASSENGER,M
2015,7,13,3,15,PM,"I-495 SOUTH, Mansfield",OPERATOR,M
2015,7,12,8,50,PM,"Quincy Shore Dr., Quincy",PEDESTRIAN,M
2015,7,12,5,9,PM,"South Main St. + William St., Fall River",MOTORCYCLE: OPERATOR,M
2015,7,11,10,28,PM,"SR-9 Berkshire Trail, Windsor",OPERATOR,M
2015,7,11,8,20,PM,"North Ave. + Concord St., Haverhill",MOTORCYCLE: OPERATOR,M
2015,7,11,7,50,PM,"1260 Bridge St., Dracut",OPERATOR,M
2015,7,11,1,42,AM,"US-20 Brighton Ave. + Reedsdale St., Brighton",MOTORCYCLE: OPERATOR,M
2015,7,10,8,50,PM,"SR-146 SOUTH, Sutton",MOTORCYCLE: OPERATOR,M
2015,7,10,7,26,PM,"Montgomery St. + Bridle Path Rd., Chicopee",MOTORCYCLE: OPERATOR,M
2015,7,10,2,16,PM,"Mansfield St., Sharon",OPERATOR,M
2015,7,10,1,0,AM,"SR-28 Main St., Yarmouth",MOTORCYCLE: OPERATOR,M
2015,7,9,9,15,PM,"SR-140 Milford St., Upton",OPERATOR,F
2015,7,7,10,4,PM,"SR-122 Worcester Rd., Oakham",OPERATOR,M
2015,7,7,4,4,PM,"SR-28 East Grove St., Middleborough",OPERATOR,M
2015,7,7,11,2,AM,"SR-3A Chief Justice Cushing Hwy., Scituate",MOTORCYCLE: OPERATOR,M
2015,7,4,6,24,PM,"SR-9 Boston Turnpike, Shrewsbury",MOTORCYCLE: OPERATOR,M
2015,7,4,6,24,PM,"SR-9 Boston Turnpike, Shrewsbury",MOTORCYCLE: PASSENGER,F
2015,7,4,4,3,PM,"I-90 EAST Mass Turnpike, Framingham",OPERATOR,M
2015,7,4,2,12,AM,"Front St., Chicopee",OPERATOR,M
2015,7,3,11,28,PM,"Melnea Cass Blvd. + Shawmut Ave., Boston",PEDESTRIAN,M
2015,7,3,11,20,AM,"Homestead St., Holden",OPERATOR,M
2015,7,3,3,11,AM,"Gate St., Carver",MOTORCYCLE: OPERATOR,M
2015,7,3,12,33,AM,"US-7 Kemble St., Lee",OPERATOR,M
2015,7,2,11,59,PM,"US-5 Riverdale St., West Springfield",OPERATOR,M
2015,7,2,5,36,PM,"I-495 SOUTH, Methuen",PASSENGER,M
2015,6,30,10,8,AM,"Bay Rd., Easton",OPERATOR,M
2015,6,29,1,15,PM,"US-2 EAST, Littleton",OPERATOR,M
2015,6,28,3,12,PM,"SR-110, Lowell",OPERATOR,F
2015,6,27,9,20,PM,"1367 Mass Ave., Arlington",PEDESTRIAN,F
2015,6,27,7,10,PM,"US-1 SOUTH, Lynnfield",MOTORCYCLE: OPERATOR,M
2015,6,25,11,45,PM,"I-495 NORTH, Lowell",MOTORCYCLE: OPERATOR,M
2015,6,25,7,55,PM,"US-44 New State Hwy., Raynham",OPERATOR,M
2015,6,25,6,29,PM,"Richmond Ave., Worcester",MOTORCYCLE: OPERATOR,M
2015,6,21,10,5,PM,"I-93 SOUTH, Andover",PASSENGER,F
2015,6,20,4,35,PM,"I-95 SOUTH, Georgetown",PASSENGER,F
2015,6,19,9,50,PM,"I-291 WEST, Springfield",PEDESTRIAN,M
2015,6,16,3,15,PM,"SR-49 Podunk Pke., East Brookfield",PASSENGER,M
2015,6,15,5,27,PM,"SR-139 Careswell St., Marshfield",OPERATOR,F
2015,6,15,10,51,AM,"I-495 SOUTH, Wrentham",OPERATOR,M
2015,6,14,8,48,PM,"US-202 North Rd. + Laeger Dr., Westfield",OPERATOR,M
2015,6,13,4,55,PM,"US-20 Charlton Rd., Sturbridge",PASSENGER,F
2015,6,12,11,18,AM,"Cordaville Rd., Ashland",OPERATOR,M
2015,6,12,2,59,AM,"Commercial St., Boston",PASSENGER,M
2015,6,12,2,59,AM,"Commercial St., Boston",OPERATOR,M
2015,6,10,11,58,AM,"SR-58 Adams St. + Townsend St., Abington",OPERATOR,M
2015,6,9,2,58,PM,"East Rd., Adams",PEDESTRIAN,M
2015,6,7,7,7,PM,"SR-53 Quincy Ave. + Pleasantview Ave., Braintree",OPERATOR,M
2015,6,7,6,31,PM,"Pierce Ave., Lakeville",MOTORCYCLE: OPERATOR,M
2015,6,7,3,19,PM,"SR-9 Berkshire Trail, Cummington",MOTORCYCLE: OPERATOR,M
2015,6,7,7,0,AM,"16 Gates St., Framingham",PASSENGER,M
2015,6,7,7,0,AM,"16 Gates St., Framingham",OPERATOR,F
2015,6,6,11,30,PM,"SR-28 Columbus Ave., Boston",PEDESTRIAN,M
2015,6,6,11,0,PM,"West Selden St. + Lena Ter., Mattapan",BICYCLIST,F
2015,6,4,8,45,PM,"Union St. + Prescott St., Weymouth",MOTORCYCLE: OPERATOR,M
2015,6,4,11,16,AM,"Pitman St., Fall River",PEDESTRIAN,M
2015,6,3,3,38,PM,"SR-106 Eastman St. + Monahan Ln., Mansfield",PASSENGER,F
2015,6,3,2,0,PM,"SR-106 East St., Mansfield",BICYCLIST,M
2015,6,1,2,58,AM,"SR-6A Main St., Barnstable",OPERATOR,M
2015,5,27,3,17,PM,"244 Maple St., Bellingham",OPERATOR,F
2015,5,27,6,8,AM,"SR-1A Beach Rd. + Sacks Way, Salisbury",OPERATOR,M
2015,5,25,10,34,PM,"US-6 Fairhaven Rd., Mattapoisett",OPERATOR,M
2015,5,25,10,34,PM,"US-6 Fairhaven Rd., Mattapoisett",PASSENGER,F
2015,5,25,6,39,AM,"I-95 NORTH, Yankee Division Hwy., Wakefield",OPERATOR,F
2015,5,24,12,22,PM,"SR-3A + Lincoln St., Hingham",PEDESTRIAN,M
2015,5,23,4,27,PM,"Mall Rd. + Cambridge St., Burlington",PASSENGER,F
2015,5,20,2,30,AM,"Salisbury St., Worcester",MOTORCYCLE: OPERATOR,M
2015,5,19,10,1,PM,"Norwell St. + Talbot Ave., Dorchester",BICYCLIST,M
2015,5,17,6,37,PM,"Shutesbury Rd., Leverett",MOTORCYCLE: OPERATOR,M
2015,5,17,9,8,AM,"SR-27 Maynard Rd. + Hudson Rd., Sudbury",BICYCLIST,M
2015,5,16,4,2,AM,"788 Essex St. + Greenwood St., Lawrence",OPERATOR,M
